#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0009725	Response to hormone	11	762	0.79	0.00019	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000272190,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000360687,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607	OXT,PLAT,RETN,REN,TNFRSF11B,LEP,PTGDS,IL4R,IL6,RARRES2,ADM
GO:0034103	Regulation of tissue remodeling	5	75	1.46	0.00019	9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000381775,9606.ENSP00000385675	IL15,TNFRSF11B,LEP,TNFSF11,IL6
GO:0032502	Developmental process	29	5657	0.34	0.00023	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256104,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000469613,9606.ENSP00000483552,9606.ENSP00000496959	CX3CL1,CD74,FAP,OXT,RETN,MMP8,GFAP,CHI3L1,FABP4,FST,REN,VCAM1,MERTK,PTX3,IL15,TNFRSF11B,LEP,DLL1,C1QA,NPPB,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM,FLT3LG,FURIN,ITGAM
GO:0051046	Regulation of secretion	10	620	0.84	0.00024	9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000496959	CD74,OXT,RETN,REN,LEP,NPPB,IL4R,TNFSF11,IL6,ITGAM
GO:0009719	Response to endogenous stimulus	14	1363	0.64	0.00028	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000360687,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000483552	OXT,PLAT,RETN,FST,REN,VCAM1,TNFRSF11B,LEP,PTGDS,IL4R,IL6,RARRES2,ADM,FURIN
GO:0150077	Regulation of neuroinflammatory response	4	34	1.7	0.00028	9606.ENSP00000006053,9606.ENSP00000236826,9606.ENSP00000299855,9606.ENSP00000385675	CX3CL1,MMP8,MMP3,IL6
GO:0032501	Multicellular organismal process	31	6490	0.31	0.00029	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000280904,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000469613,9606.ENSP00000483552,9606.ENSP00000496959	CX3CL1,CD74,FAP,OXT,PLAT,MMP8,GFAP,CHI3L1,FST,REN,DSC2,VCAM1,MERTK,PTX3,IL15,TNFRSF11B,LEP,DPP4,DLL1,PLAU,C1QA,NPPB,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM,FLT3LG,FURIN,ITGAM
GO:0009987	Cellular process	46	14826	0.12	0.00033	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000244241,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256104,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000272190,9606.ENSP00000280904,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000299855,9606.ENSP00000302728,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000360687,9606.ENSP00000361850,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009,9606.ENSP00000431775,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000469613,9606.ENSP00000483552,9606.ENSP00000487363,9606.ENSP00000496959	CX3CL1,CD74,FAP,OXT,PLAT,RETN,IL1RL1,MMP8,IL17C,GFAP,CHI3L1,FABP4,FST,IGFBP4,REN,DSC2,VCAM1,MERTK,PTX3,IL15,TNFRSF11B,MMP3,GUSB,LEP,DPP4,CXCL9,DLL1,PTGDS,PLAU,C1QA,NPPB,IL2RA,IL4R,IL15RA,PDCD1LG2,TNFSF11,IL6,IL1R1,RARRES2,IL32,IL18BP,ADM,FLT3LG,FURIN,HAVCR1,ITGAM
GO:0048585	Negative regulation of response to stimulus	15	1612	0.6	0.00034	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000483552	CX3CL1,CD74,PLAT,IL1RL1,FST,IGFBP4,LEP,DPP4,DLL1,PLAU,IL2RA,IL4R,IL6,ADM,FURIN
GO:0050878	Regulation of body fluid levels	8	371	0.97	0.00035	9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000295408,9606.ENSP00000361850,9606.ENSP00000365651,9606.ENSP00000385675,9606.ENSP00000436607	FAP,OXT,PLAT,MERTK,PLAU,NPPB,IL6,ADM
GO:0030154	Cell differentiation	22	3507	0.43	0.00045	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000221515,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000363773,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000496959	CX3CL1,CD74,RETN,MMP8,GFAP,FABP4,FST,REN,VCAM1,MERTK,PTX3,IL15,LEP,DLL1,C1QA,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM,ITGAM
GO:0007568	Aging	6	172	1.17	0.00049	9606.ENSP00000006053,9606.ENSP00000221515,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000363773,9606.ENSP00000436607	CX3CL1,RETN,VCAM1,IL15,C1QA,ADM
GO:0071356	Cellular response to tumor necrosis factor	6	175	1.17	0.00053	9606.ENSP00000006053,9606.ENSP00000255409,9606.ENSP00000256104,9606.ENSP00000294728,9606.ENSP00000381775,9606.ENSP00000434717	CX3CL1,CHI3L1,FABP4,VCAM1,TNFSF11,IL18BP
GO:0098883	Synapse pruning	3	11	2.07	0.00059	9606.ENSP00000006053,9606.ENSP00000363773,9606.ENSP00000496959	CX3CL1,C1QA,ITGAM
GO:1902107	Positive regulation of leukocyte differentiation	6	181	1.15	0.00063	9606.ENSP00000009530,9606.ENSP00000296545,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775	CD74,IL15,IL2RA,IL4R,IL15RA,TNFSF11
GO:1903706	Regulation of hemopoiesis	8	410	0.92	0.00066	9606.ENSP00000009530,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775	CD74,IL15,TNFRSF11B,DLL1,IL2RA,IL4R,IL15RA,TNFSF11
GO:0016477	Cell migration	11	903	0.72	0.00079	9606.ENSP00000006053,9606.ENSP00000188790,9606.ENSP00000220809,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000361850,9606.ENSP00000381775,9606.ENSP00000385675	CX3CL1,FAP,PLAT,VCAM1,MERTK,LEP,DPP4,CXCL9,PLAU,TNFSF11,IL6
GO:0008217	Regulation of blood pressure	6	191	1.13	0.00081	9606.ENSP00000217386,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000436607	OXT,REN,LEP,DLL1,NPPB,ADM
GO:0042110	T cell activation	7	298	1.0	0.00082	9606.ENSP00000009530,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000385675	CD74,IL15,LEP,DPP4,IL2RA,IL4R,IL6
GO:0002695	Negative regulation of leukocyte activation	6	196	1.12	0.00092	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000295408,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855	CX3CL1,CD74,MERTK,IL2RA,IL4R,PDCD1LG2
GO:0046850	Regulation of bone remodeling	4	50	1.53	0.00096	9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000381775,9606.ENSP00000385675	TNFRSF11B,LEP,TNFSF11,IL6
GO:1901700	Response to oxygen-containing compound	14	1547	0.59	0.00096	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000434717,9606.ENSP00000436607	OXT,PLAT,RETN,REN,VCAM1,IL15,MMP3,LEP,CXCL9,PDCD1LG2,IL6,RARRES2,IL18BP,ADM
GO:0051047	Positive regulation of secretion	7	308	0.99	0.00097	9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000312652,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000496959	OXT,RETN,LEP,NPPB,IL4R,TNFSF11,ITGAM
GO:1901652	Response to peptide	8	437	0.89	0.00097	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000294728,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000418009,9606.ENSP00000436607	OXT,PLAT,RETN,VCAM1,MMP3,LEP,RARRES2,ADM
GO:0032496	Response to lipopolysaccharide	7	314	0.98	0.0011	9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000354901,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000434717,9606.ENSP00000436607	REN,VCAM1,CXCL9,PDCD1LG2,IL6,IL18BP,ADM
GO:1902105	Regulation of leukocyte differentiation	7	315	0.98	0.0011	9606.ENSP00000009530,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775	CD74,IL15,TNFRSF11B,IL2RA,IL4R,IL15RA,TNFSF11
GO:0048523	Negative regulation of cellular process	25	4736	0.35	0.0012	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000360687,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000483552,9606.ENSP00000496959	CX3CL1,CD74,FAP,GFAP,FABP4,FST,IGFBP4,MERTK,PTX3,IL15,TNFRSF11B,MMP3,LEP,DPP4,DLL1,PTGDS,NPPB,IL2RA,IL4R,PDCD1LG2,TNFSF11,IL6,ADM,FURIN,ITGAM
GO:0010715	Regulation of extracellular matrix disassembly	3	16	1.9	0.0013	9606.ENSP00000188790,9606.ENSP00000353731,9606.ENSP00000385675	FAP,DPP4,IL6
GO:0001779	Natural killer cell differentiation	3	17	1.88	0.0015	9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000380421	MERTK,IL15,IL15RA
GO:0098542	Defense response to other organism	11	989	0.68	0.0016	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000295927,9606.ENSP00000354901,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000496959	CX3CL1,CD74,PTX3,CXCL9,C1QA,NPPB,IL4R,IL6,RARRES2,ADM,ITGAM
GO:0002830	Positive regulation of type 2 immune response	3	18	1.85	0.0017	9606.ENSP00000009530,9606.ENSP00000379111,9606.ENSP00000385675	CD74,IL4R,IL6
GO:0032653	Regulation of interleukin-10 production	4	60	1.46	0.0017	9606.ENSP00000236826,9606.ENSP00000355718,9606.ENSP00000380855,9606.ENSP00000385675	MMP8,DLL1,PDCD1LG2,IL6
GO:0043410	Positive regulation of MAPK cascade	8	481	0.85	0.0017	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000236826,9606.ENSP00000255409,9606.ENSP00000269593,9606.ENSP00000312652,9606.ENSP00000381775,9606.ENSP00000385675	CX3CL1,CD74,MMP8,CHI3L1,IGFBP4,LEP,TNFSF11,IL6
GO:0045621	Positive regulation of lymphocyte differentiation	5	129	1.22	0.0017	9606.ENSP00000009530,9606.ENSP00000296545,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421	CD74,IL15,IL2RA,IL4R,IL15RA
GO:0048513	Animal organ development	20	3246	0.42	0.0017	9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000469613,9606.ENSP00000496959	CD74,OXT,CHI3L1,FST,REN,VCAM1,MERTK,PTX3,IL15,LEP,DLL1,NPPB,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM,FLT3LG,ITGAM
GO:0051917	Regulation of fibrinolysis	3	18	1.85	0.0017	9606.ENSP00000188790,9606.ENSP00000220809,9606.ENSP00000361850	FAP,PLAT,PLAU
GO:1903978	Regulation of microglial cell activation	3	18	1.85	0.0017	9606.ENSP00000006053,9606.ENSP00000236826,9606.ENSP00000385675	CX3CL1,MMP8,IL6
GO:0002685	Regulation of leukocyte migration	6	231	1.05	0.0019	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000353731,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009	CX3CL1,CD74,DPP4,IL6,IL1R1,RARRES2
GO:0009617	Response to bacterium	9	663	0.76	0.0022	9606.ENSP00000256104,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000354901,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000434717,9606.ENSP00000436607	FABP4,REN,VCAM1,CXCL9,PDCD1LG2,IL6,RARRES2,IL18BP,ADM
GO:0010647	Positive regulation of cell communication	14	1693	0.55	0.0022	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000269593,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000483552	CX3CL1,CD74,OXT,RETN,MMP8,GFAP,CHI3L1,IGFBP4,LEP,DLL1,TNFSF11,IL6,IL1R1,FURIN
GO:0032757	Positive regulation of interleukin-8 production	4	65	1.42	0.0022	9606.ENSP00000009530,9606.ENSP00000255409,9606.ENSP00000312652,9606.ENSP00000385675	CD74,CHI3L1,LEP,IL6
GO:0023056	Positive regulation of signaling	14	1698	0.55	0.0023	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000269593,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000483552	CX3CL1,CD74,OXT,RETN,MMP8,GFAP,CHI3L1,IGFBP4,LEP,DLL1,TNFSF11,IL6,IL1R1,FURIN
GO:0043408	Regulation of MAPK cascade	9	668	0.76	0.0023	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000236826,9606.ENSP00000255409,9606.ENSP00000269593,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000381775,9606.ENSP00000385675	CX3CL1,CD74,MMP8,CHI3L1,IGFBP4,REN,LEP,TNFSF11,IL6
GO:0050776	Regulation of immune response	10	844	0.71	0.0023	9606.ENSP00000009530,9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000363773,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000483552,9606.ENSP00000496959	CD74,IL1RL1,IL15,LEP,C1QA,IL4R,IL6,IL1R1,FURIN,ITGAM
GO:0032693	Negative regulation of interleukin-10 production	3	21	1.79	0.0024	9606.ENSP00000236826,9606.ENSP00000355718,9606.ENSP00000380855	MMP8,DLL1,PDCD1LG2
GO:0035809	Regulation of urine volume	3	21	1.79	0.0024	9606.ENSP00000217386,9606.ENSP00000365651,9606.ENSP00000436607	OXT,NPPB,ADM
GO:0051384	Response to glucocorticoid	5	144	1.17	0.0025	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000360687,9606.ENSP00000385675,9606.ENSP00000436607	OXT,PLAT,PTGDS,IL6,ADM
GO:0002252	Immune effector process	7	375	0.9	0.0026	9606.ENSP00000009530,9606.ENSP00000295927,9606.ENSP00000355718,9606.ENSP00000360687,9606.ENSP00000363773,9606.ENSP00000379111,9606.ENSP00000385675	CD74,PTX3,DLL1,PTGDS,C1QA,IL4R,IL6
GO:0006935	Chemotaxis	8	516	0.82	0.0026	9606.ENSP00000006053,9606.ENSP00000294728,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000361850,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009	CX3CL1,VCAM1,DPP4,CXCL9,PLAU,TNFSF11,IL6,RARRES2
GO:0010646	Regulation of cell communication	20	3355	0.41	0.0026	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000483552	CX3CL1,CD74,OXT,PLAT,RETN,MMP8,GFAP,CHI3L1,FST,IGFBP4,REN,LEP,DLL1,PLAU,TNFSF11,IL6,IL1R1,IL18BP,ADM,FURIN
GO:0023051	Regulation of signaling	20	3367	0.41	0.0026	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000483552	CX3CL1,CD74,OXT,PLAT,RETN,MMP8,GFAP,CHI3L1,FST,IGFBP4,REN,LEP,DLL1,PLAU,TNFSF11,IL6,IL1R1,IL18BP,ADM,FURIN
GO:0050900	Leukocyte migration	6	249	1.01	0.0026	9606.ENSP00000006053,9606.ENSP00000294728,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000381775,9606.ENSP00000385675	CX3CL1,VCAM1,LEP,CXCL9,TNFSF11,IL6
GO:0120161	Regulation of cold-induced thermogenesis	5	146	1.17	0.0026	9606.ENSP00000217386,9606.ENSP00000256104,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000379111	OXT,FABP4,IL15,LEP,IL4R
GO:0010817	Regulation of hormone levels	8	525	0.81	0.0027	9606.ENSP00000221515,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000483552	RETN,REN,LEP,DPP4,TNFSF11,IL6,ADM,FURIN
GO:0032722	Positive regulation of chemokine production	4	71	1.38	0.0027	9606.ENSP00000009530,9606.ENSP00000233954,9606.ENSP00000379111,9606.ENSP00000385675	CD74,IL1RL1,IL4R,IL6
GO:0002274	Myeloid leukocyte activation	5	150	1.15	0.0028	9606.ENSP00000006053,9606.ENSP00000296545,9606.ENSP00000360687,9606.ENSP00000363773,9606.ENSP00000496959	CX3CL1,IL15,PTGDS,C1QA,ITGAM
GO:0002687	Positive regulation of leukocyte migration	5	151	1.15	0.0029	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009	CX3CL1,CD74,IL6,IL1R1,RARRES2
GO:0032675	Regulation of interleukin-6 production	5	151	1.15	0.0029	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000236826,9606.ENSP00000312652,9606.ENSP00000385675	CX3CL1,CD74,MMP8,LEP,IL6
GO:0032102	Negative regulation of response to external stimulus	7	387	0.89	0.0031	9606.ENSP00000006053,9606.ENSP00000220809,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000483552	CX3CL1,PLAT,LEP,DPP4,PLAU,IL2RA,FURIN
GO:0050766	Positive regulation of phagocytosis	4	75	1.36	0.0032	9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000380421	MERTK,PTX3,IL15,IL15RA
GO:0010629	Negative regulation of gene expression	10	899	0.68	0.0034	9606.ENSP00000006053,9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000295408,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000483552	CX3CL1,PLAT,IL1RL1,MMP8,MERTK,DLL1,PLAU,PDCD1LG2,IL6,FURIN
GO:0006959	Humoral immune response	6	268	0.98	0.0037	9606.ENSP00000354901,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607	CXCL9,C1QA,NPPB,IL6,RARRES2,ADM
GO:0043032	Positive regulation of macrophage activation	3	27	1.68	0.0042	9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000379111	IL1RL1,MMP8,IL4R
GO:1903530	Regulation of secretion by cell	8	564	0.78	0.0042	9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000496959	OXT,RETN,REN,LEP,IL4R,TNFSF11,IL6,ITGAM
GO:1903901	Negative regulation of viral life cycle	3	27	1.68	0.0042	9606.ENSP00000009530,9606.ENSP00000295927,9606.ENSP00000431775	CD74,PTX3,IL32
GO:0001666	Response to hypoxia	6	278	0.97	0.0043	9606.ENSP00000220809,9606.ENSP00000294728,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000361850,9606.ENSP00000436607	PLAT,VCAM1,LEP,DPP4,PLAU,ADM
GO:0030198	Extracellular matrix organization	6	278	0.97	0.0043	9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000295927,9606.ENSP00000297350,9606.ENSP00000299855,9606.ENSP00000483552	MMP8,GFAP,PTX3,TNFRSF11B,MMP3,FURIN
GO:0051250	Negative regulation of lymphocyte activation	5	166	1.11	0.0043	9606.ENSP00000009530,9606.ENSP00000295408,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855	CD74,MERTK,IL2RA,IL4R,PDCD1LG2
GO:0002460	Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	5	169	1.1	0.0045	9606.ENSP00000009530,9606.ENSP00000363773,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000434717	CD74,C1QA,IL4R,IL6,IL18BP
GO:0050673	Epithelial cell proliferation	5	170	1.1	0.0045	9606.ENSP00000188790,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000381775,9606.ENSP00000385675	FAP,FST,IGFBP4,TNFSF11,IL6
GO:0150064	Vertebrate eye-specific patterning	2	3	2.46	0.0045	9606.ENSP00000363773,9606.ENSP00000496959	C1QA,ITGAM
GO:1903532	Positive regulation of secretion by cell	6	282	0.96	0.0045	9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000312652,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000496959	OXT,RETN,LEP,IL4R,TNFSF11,ITGAM
GO:0009893	Positive regulation of metabolic process	21	3847	0.37	0.0046	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000255409,9606.ENSP00000256104,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009,9606.ENSP00000431775,9606.ENSP00000436607,9606.ENSP00000483552,9606.ENSP00000496959	CX3CL1,CD74,OXT,IL1RL1,MMP8,CHI3L1,FABP4,MERTK,PTX3,IL15,LEP,DLL1,IL4R,TNFSF11,IL6,IL1R1,RARRES2,IL32,ADM,FURIN,ITGAM
GO:0030217	T cell differentiation	5	171	1.1	0.0046	9606.ENSP00000009530,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000379111,9606.ENSP00000385675	CD74,IL15,LEP,IL4R,IL6
GO:0045765	Regulation of angiogenesis	6	288	0.95	0.0049	9606.ENSP00000255409,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000385675,9606.ENSP00000436607	CHI3L1,LEP,DLL1,NPPB,IL6,ADM
GO:0010955	Negative regulation of protein processing	3	30	1.63	0.0051	9606.ENSP00000220809,9606.ENSP00000361850,9606.ENSP00000483552	PLAT,PLAU,FURIN
